timestamp,open,high,low,close,volume
2024-04-05,91.3528,91.5254,91.2482,91.2482,1719
2024-03-28,92.1433,92.1433,91.6240,91.7610,3030
2024-03-22,91.7327,92.2396,91.6950,92.2396,14685
2024-03-15,92.4100,92.4100,91.7302,91.7302,1340
2024-03-08,91.9700,92.5000,91.9263,92.4598,6932
2024-03-01,91.5100,92.0400,91.4500,92.0250,2389
2024-02-23,91.6700,91.6791,91.5213,91.5899,1071
2024-02-16,91.9200,91.9940,91.4431,91.5899,2361
2024-02-09,91.8800,92.2600,91.8450,91.9351,12359
2024-02-02,92.2374,92.9448,92.1598,92.2576,15056
2024-01-26,92.0145,92.1900,91.8064,91.9950,5146
2024-01-19,92.2500,92.2500,91.8266,91.8417,1756
2024-01-12,91.9991,92.6511,91.9400,92.5061,1135
2024-01-05,92.2400,92.2400,91.8350,91.8350,510
2023-12-29,92.8661,92.8661,92.4232,92.4232,802
2023-12-22,92.6189,92.9500,92.5200,92.8686,4731
2023-12-15,91.2713,92.8400,91.2713,92.6551,8280
2023-12-08,91.4105,91.9283,91.4105,91.4550,3007
2023-12-01,90.5971,91.6044,90.5971,91.6044,7838
2023-11-24,90.4470,90.6700,90.3712,90.4731,9649
2023-11-17,89.7200,90.4900,89.7200,90.4900,2589
2023-11-10,89.7700,90.0525,89.6550,89.7150,10785
2023-11-03,88.9155,90.1100,88.8975,90.0150,6882
2023-10-27,88.8814,89.0698,88.6350,89.0698,361
2023-10-20,89.0600,89.1450,88.4305,88.6941,918
2023-10-13,89.4284,89.4481,89.1501,89.3500,165
2023-10-06,88.9585,89.0700,88.6750,88.8897,309
2023-09-29,90.2507,90.2599,89.0450,89.2946,2761
2023-09-22,90.7500,90.7500,90.2979,90.4836,1763
2023-09-15,90.8250,90.9051,90.7476,90.7476,650
2023-09-08,90.9055,90.9055,90.6518,90.8635,1682
2023-09-01,90.7439,91.2972,90.7439,91.0868,3184
2023-08-25,90.4399,90.8499,90.3937,90.6514,681
2023-08-18,90.7548,90.8000,90.5290,90.6693,577
2023-08-11,91.2650,91.4599,90.8627,90.8627,4904
2023-08-04,91.3937,91.4500,90.6300,91.3253,27450
2023-07-28,91.6563,91.6563,91.0590,91.3000,39076
2023-07-21,91.5800,91.8699,91.4150,91.5542,31150
2023-07-14,90.8863,91.9100,90.8863,91.7170,76375
2023-07-07,91.1200,91.1200,90.5697,90.6050,498
2023-06-30,91.7645,91.7645,91.1597,91.2719,984
2023-06-23,91.7766,91.7766,91.5270,91.6550,113745
2023-06-16,91.6200,91.8250,91.3750,91.6150,112764
2023-06-09,91.9075,91.9075,91.5746,91.6406,223
2023-06-02,91.6650,92.2519,91.6650,91.8698,4926
2023-05-26,91.9459,92.0180,91.3760,91.4914,1037
2023-05-19,92.7235,92.7235,91.9693,91.9693,1638
2023-05-12,92.6450,93.1499,92.5500,92.7938,9013
2023-05-05,92.5200,93.3900,92.3300,92.8640,125096
2023-04-28,92.3248,92.9295,92.3248,92.6823,2622
2023-04-21,92.1301,92.2852,92.0111,92.2650,2227
2023-04-14,92.4915,92.6300,92.3650,92.3650,1095
2023-04-06,92.3500,93.0197,92.3427,92.9212,7633
2023-03-31,92.3501,92.3501,91.8100,92.1850,984
2023-03-24,92.0800,92.8359,91.7655,92.8359,578
2023-03-17,92.0099,92.3446,91.4084,92.3446,506
2023-03-10,90.4000,91.1253,90.0190,91.1253,1266
2023-03-03,90.4000,90.4353,90.0200,90.3586,1446
2023-02-24,90.5000,90.5910,90.2890,90.2950,2220
2023-02-17,91.1459,91.1459,90.8000,90.8177,2121
2023-02-10,91.4900,91.4900,91.0950,91.0950,3352
2023-02-03,91.7799,92.4041,91.7650,91.8618,3335
2023-01-27,91.9250,92.1000,91.9003,91.9003,2545
2023-01-20,91.9100,92.4100,91.8116,92.0350,9314
2023-01-13,91.4290,92.0693,91.3400,91.8352,18263
2023-01-06,90.5910,91.4083,90.5700,91.4083,13128
2022-12-30,90.5096,90.5923,90.4210,90.4317,300
2022-12-23,91.4899,91.4899,90.7600,90.8045,1985
2022-12-16,91.4210,91.9050,91.2197,91.7471,7869
2022-12-09,91.2550,91.6949,91.1549,91.3139,2270
2022-12-02,90.8096,91.6001,90.4800,91.6001,18027
2022-11-25,90.5400,90.7793,90.3449,90.7793,7147
2022-11-18,90.1969,90.8310,90.1969,90.3855,2593
2022-11-11,88.9573,90.5500,88.8800,90.3750,47491
2022-11-04,89.4200,89.4400,89.0034,89.1016,4652
2022-10-28,88.8990,89.7700,88.8801,89.5444,7719
2022-10-21,89.2619,89.3302,88.6090,88.8895,458
2022-10-14,89.4784,89.5527,89.1441,89.1441,880
2022-10-07,90.2700,90.5800,89.6105,89.6105,1086
2022-09-30,90.3401,90.3401,89.6569,89.6722,9093
2022-09-23,91.4500,91.4500,90.4600,90.6000,33430
2022-09-16,92.1733,92.1733,91.5450,91.6450,4547
2022-09-09,92.1174,92.4142,92.1174,92.2212,663
2022-09-02,92.7593,92.7593,92.2840,92.5701,6274
2022-08-26,93.1001,93.1124,92.8300,93.0050,7694
2022-08-19,93.9599,93.9599,93.3000,93.3000,13546
2022-08-12,93.7750,93.9000,93.5561,93.7130,688
2022-08-05,94.5300,94.5300,93.5948,93.5948,31006
2022-07-29,93.6500,94.4150,93.5988,94.4150,1361
2022-07-22,92.8500,93.7811,92.7850,93.7811,253
2022-07-15,92.9521,93.1258,92.9521,93.0950,197
2022-07-08,93.5500,93.5500,92.7600,92.7600,420
2022-07-01,92.3970,93.4250,92.2145,93.4250,1042
2022-06-24,91.9050,92.6000,91.9050,92.5450,384
2022-06-17,91.7700,92.0751,91.1784,92.0378,204
2022-06-10,93.1991,93.3179,92.4326,92.4326,347
2022-06-03,93.7800,93.7925,93.4500,93.4544,2353
2022-05-27,93.4200,94.1400,93.4200,94.1400,681
2022-05-20,93.5299,93.6096,93.0897,93.6096,1227
2022-05-13,92.9100,93.4797,92.9100,93.3050,1832
2022-05-06,92.8886,93.2767,92.7900,92.7900,2059
2022-04-29,93.4000,93.6806,93.2387,93.2387,12714
2022-04-22,93.6650,93.6650,93.1637,93.1637,6360
2022-04-14,93.7100,94.0556,93.6835,93.7150,1640
2022-04-08,94.6100,94.6100,93.8651,93.8651,5396
2022-04-01,94.6462,95.0700,94.5100,94.5100,24214
2022-03-25,95.1500,95.2136,94.6209,94.6209,526
2022-03-18,95.5593,95.7017,95.4858,95.7017,123
2022-03-11,96.8178,96.8178,96.0301,96.0301,199
2022-03-04,96.9391,97.2921,96.7511,97.0564,484
2022-02-25,96.5400,96.5500,96.3904,96.4950,156092
2022-02-18,96.4243,96.6423,96.3550,96.6423,124
2022-02-11,96.9504,96.9684,96.2838,96.6854,513
2022-02-04,97.4510,97.4742,96.9250,96.9250,1544
2022-01-28,97.7699,97.8400,97.3100,97.4121,7620
2022-01-21,97.4400,97.6900,97.4107,97.6900,352
2022-01-14,97.8400,97.9910,97.7350,97.7350,8704
2022-01-07,98.3100,98.3100,97.8946,97.8946,713295
2021-12-31,98.5400,98.6100,98.2700,98.5850,3163
2021-12-23,98.6450,98.6450,98.5000,98.5417,754
2021-12-17,98.5666,98.6512,98.4340,98.6400,2775
2021-12-10,98.5950,98.5950,98.3910,98.5100,1257
2021-12-03,98.5500,98.8900,98.5500,98.7681,358597
2021-11-26,98.2700,98.5999,98.1725,98.5480,216
2021-11-19,98.5071,98.6400,98.4500,98.6050,1890
2021-11-12,98.9500,99.0640,98.5500,98.6343,4028
2021-11-05,98.6700,99.1100,98.5300,99.1100,3572
2021-10-29,98.5700,98.7700,98.5700,98.6806,51086
2021-10-22,98.6700,98.6900,98.4000,98.5118,1406
2021-10-15,98.7650,98.9400,98.7244,98.7750,212
2021-10-08,99.1500,99.1500,98.8600,98.8600,285
2021-10-01,99.1800,99.1800,98.9650,99.1800,191
2021-09-24,99.4101,99.6250,99.1900,99.1900,3206
2021-09-17,99.5644,99.7350,99.3900,99.4650,2698
2021-09-10,99.5760,99.7250,99.5551,99.6350,1099
2021-09-03,99.6850,99.7600,99.6400,99.6900,128545
2021-08-27,99.5932,99.5932,99.4400,99.5864,3150
2021-08-20,99.6400,99.6496,99.1800,99.5696,1011
2021-08-13,99.4774,99.5825,99.3893,99.5825,899
2021-08-06,99.9010,99.9047,99.5585,99.5585,391
2021-07-30,99.6750,99.7767,99.6390,99.7767,2635
2021-07-23,99.6600,99.7074,99.5483,99.6410,34957
2021-07-16,99.3801,99.4900,99.2551,99.4900,14133
2021-07-09,99.2900,99.5450,99.2900,99.3801,19272
2021-07-02,99.0300,99.2200,99.0300,99.2040,19267
2021-06-25,99.0705,99.1300,99.0452,99.0452,4765
2021-06-18,99.3899,99.3899,99.0109,99.1301,16750
2021-06-11,99.2300,99.4724,99.2300,99.4260,823
2021-06-04,99.1550,99.2650,99.1150,99.2650,1993
2021-05-28,99.1000,99.2400,99.1000,99.1908,12405
2021-05-21,99.0050,99.0700,98.9259,99.0697,12032
2021-05-14,99.2000,99.2000,98.8300,99.0801,5473
2021-05-07,98.9100,99.2150,98.9100,99.1475,14251
2021-04-30,99.0000,99.0000,98.7600,98.8893,9210
2021-04-23,99.1200,99.3000,98.7900,98.9800,12781
2021-04-16,98.7092,100.8900,98.7092,99.2447,15516
2021-04-09,98.4990,98.8150,98.4990,98.7557,4401
2021-04-01,98.5366,98.6450,98.4800,98.6450,2786
2021-03-26,98.5450,98.7318,98.5450,98.6350,998
2021-03-19,98.6183,98.7015,98.4773,98.4773,9019
2021-03-12,98.5800,98.8417,98.5305,98.5926,6136
2021-03-05,99.0572,99.1900,98.7500,98.7600,1984
2021-02-26,99.3550,99.4199,98.7532,98.9831,2365
2021-02-19,99.5890,99.6000,99.4550,99.4550,7286
2021-02-12,99.8100,99.8714,99.7524,99.7846,12897
2021-02-05,99.8800,99.8800,99.7616,99.7616,4506
2021-01-29,99.9172,99.9500,99.8490,99.8493,3185
2021-01-22,99.8350,99.8357,99.7950,99.8349,391
2021-01-15,99.6650,99.8200,99.6647,99.8077,736
2021-01-08,100.1229,100.1229,99.7250,99.7250,2962
2020-12-31,100.0630,100.1600,100.0630,100.1550,102
2020-12-24,99.9890,100.0300,99.9601,100.0267,7518
2020-12-18,100.0190,100.0900,99.9850,99.9850,5345
2020-12-11,99.9800,100.0161,99.8450,100.0161,8693
