timestamp,open,high,low,close,volume
2022-02-11,243.7200,269.2499,237.7300,239.4900,243017950
2022-02-04,231.8200,258.1700,230.5200,243.1900,239203054
2022-01-28,223.3000,240.5700,208.8800,228.4000,345351269
2022-01-21,262.6000,266.3800,232.6300,233.7400,206041803
2022-01-14,265.8100,285.9500,256.4384,269.4200,231555995
2022-01-07,298.1500,307.1100,270.5700,272.4700,228174610
2021-12-31,296.6000,313.3000,293.3057,294.1100,173975850
2021-12-23,273.0500,300.5900,271.4500,296.4000,172443782
2021-12-17,302.4900,311.6000,272.5000,278.0100,338766425
2021-12-10,298.8000,324.4900,280.3800,301.9800,270487563
2021-12-03,323.6600,334.1200,301.3000,306.9300,258004787
2021-11-26,335.1700,346.4700,308.8000,315.0300,200472906
2021-11-19,305.5200,330.8800,288.0000,329.8500,239347806
2021-11-12,301.4900,323.1000,287.7800,303.9000,252390858
2021-11-05,256.4900,314.0000,252.2700,297.5200,279299144
2021-10-29,229.7300,257.0900,227.7000,255.6700,148883017
2021-10-22,217.4900,231.3000,216.4400,227.2600,93421690
2021-10-15,205.7500,219.3100,205.1100,218.6200,97675578
2021-10-08,205.0400,213.2200,195.5500,208.3100,133029521
2021-10-01,217.1035,217.9900,202.0300,207.4200,126866480
2021-09-24,211.4600,225.3450,206.6200,220.8100,128906447
2021-09-17,226.8400,229.6400,218.3000,219.0000,111432879
2021-09-10,228.3300,228.9900,219.7700,224.7800,89777312
2021-09-03,228.2997,230.4300,221.2000,228.4300,119313808
2021-08-27,209.7100,227.2200,209.5000,226.3600,176346915
2021-08-20,201.3500,208.6506,187.6200,208.1600,214394721
2021-08-13,204.4600,205.0799,194.3000,201.8800,84406625
2021-08-06,197.0000,207.3300,192.2000,203.6600,114049609
2021-07-30,193.1100,198.5300,187.4100,194.9900,102222834
2021-07-23,716.6100,761.6800,181.6400,195.5800,151144186
2021-07-16,809.6000,821.3100,722.9200,726.4400,55789436
2021-07-09,829.5000,835.0000,788.0300,802.0100,41626428
2021-07-02,774.4500,820.2100,772.7600,819.4800,50329205
2021-06-25,737.4100,776.8000,712.9060,761.2400,54604327
2021-06-18,716.2400,775.0000,703.3770,745.5500,66167558
2021-06-11,702.8456,717.5690,687.0401,713.0100,49633431
2021-06-04,650.8000,706.4400,636.1300,703.1300,56602441
2021-05-28,608.5000,651.0990,607.0400,649.7800,64666813
2021-05-21,566.2800,608.8800,541.7300,599.6700,43545459
2021-05-14,591.4900,592.2400,538.3600,569.7200,35056024
2021-05-07,605.0000,609.8700,560.4101,592.4900,33099198
2021-04-30,607.4018,626.8200,599.8800,600.3800,23672321
2021-04-23,621.4616,632.3000,591.3400,610.6100,36522166
2021-04-16,571.5900,648.5660,565.5700,636.5000,71618101
2021-04-09,554.7000,578.8600,548.4600,576.0000,28457188
2021-04-01,512.8100,554.8000,508.0000,552.4700,27419362
2021-03-26,516.5100,535.7800,490.8800,513.5700,35620030
2021-03-19,514.5900,540.5000,504.5000,513.8300,33297732
2021-03-12,498.0000,521.8500,462.6600,514.2400,49829800
2021-03-05,555.0000,557.0000,467.1700,498.4600,52776785
2021-02-26,590.9900,605.3300,528.6500,548.5800,61818155
2021-02-19,602.5700,614.9000,583.0000,597.0600,27480479
2021-02-12,549.0886,611.6455,549.0886,598.4500,50681041
2021-02-05,522.1335,557.2700,516.1100,543.6400,26279246
2021-01-29,551.2700,553.1400,511.7500,519.5900,32155810
2021-01-22,520.6500,559.9743,513.7600,548.5000,26747898
2021-01-15,536.7500,558.4400,513.9400,514.3800,39427044
2021-01-08,524.1700,546.0999,503.4400,531.0700,55445870
2020-12-31,522.5000,528.5500,510.5270,522.2000,19991498
2020-12-24,522.9900,534.8000,517.5500,519.7500,19141833
2020-12-18,523.5150,538.5600,522.8200,530.8800,31505175
2020-12-11,544.0500,549.2500,512.9200,520.5300,32837392
2020-12-04,530.6000,546.9377,518.8941,542.3300,31714310
2020-11-27,526.8452,536.3000,515.4000,530.4500,28282528
2020-11-20,526.9000,545.9800,522.6000,523.5100,53593802
2020-11-13,582.1000,587.6600,505.1300,531.8800,58629646
2020-11-06,506.3100,583.5500,495.8000,582.4800,42129015
2020-10-30,537.0800,547.7117,492.0000,501.3600,42535248
2020-10-23,556.1150,559.3399,529.2700,543.6100,31771041
2020-10-16,559.5800,573.9399,550.7100,552.4600,39146469
2020-10-09,529.4400,565.6800,528.9106,550.5100,60202877
2020-10-02,521.6100,550.5095,510.0000,522.4900,74087411
2020-09-25,477.0000,515.3400,476.1800,514.9500,83344086
2020-09-18,523.2400,532.6000,479.5500,487.5700,99446865
2020-09-11,469.3800,522.6100,468.1700,486.5800,71688477
2020-09-04,527.3114,589.0699,468.1900,504.9000,107403423
2020-08-28,515.3500,525.9200,500.3000,525.9100,48891134
2020-08-21,474.0500,512.3480,472.6876,507.3400,91600965
2020-08-14,453.3700,468.8700,431.8300,462.5600,49703627
2020-08-07,429.3000,460.1900,428.6100,447.9800,39017130
2020-07-31,409.2900,430.6600,408.3700,424.5900,38586002
2020-07-24,410.9700,424.1000,391.0800,407.7800,45212804
2020-07-17,423.8000,431.6900,391.4200,408.0600,50375152
2020-07-10,389.6700,426.2100,388.5000,419.1700,51095853
2020-07-02,366.7900,389.5000,356.0000,384.4900,35092575
2020-06-26,372.0000,385.7000,365.0000,366.2000,54777563
2020-06-19,352.6100,377.8000,349.7500,370.4500,53064821
2020-06-12,355.0900,380.0000,347.4300,357.3000,66074149
2020-06-05,353.3300,359.8800,346.3200,356.8000,51332372
2020-05-29,366.2700,367.2700,319.8700,355.0200,85717980
2020-05-22,350.4200,363.7200,347.2200,361.0500,95552865
2020-05-15,312.3000,340.0200,303.7900,339.6300,79448590
2020-05-08,280.8800,312.7500,280.8800,312.5000,43088851
2020-05-01,294.9900,304.2000,280.8400,282.7800,50486737
2020-04-24,287.2400,293.5000,267.1100,289.5900,61152054
2020-04-17,260.5500,299.0000,257.0000,292.3200,64506129
2020-04-09,255.2400,278.2500,252.9300,262.9500,64527417
2020-04-03,255.3600,275.4000,238.3900,243.9100,88702554
2020-03-27,205.7100,263.1200,198.5200,252.7300,96884164
2020-03-20,212.4100,230.3200,180.6800,205.7500,99996188
2020-03-13,239.9000,261.0800,215.8000,240.8400,78706349
2020-03-06,276.9000,284.8900,258.0000,266.0400,79917145
2020-02-28,270.1900,281.8700,241.7900,270.0700,117579106
2020-02-21,285.6400,316.3200,284.8600,294.0700,72388896
2020-02-14,252.5000,294.9700,252.3000,289.7900,77818711
2020-02-07,235.7000,254.2500,235.4500,251.5900,28593150
2020-01-31,238.2400,249.2700,232.2300,236.4300,42547117
2020-01-24,247.8100,259.5000,246.5700,250.4800,26752927
2020-01-17,247.6600,252.9900,244.5300,249.2800,36755842
2020-01-10,232.3200,248.5500,231.2700,244.3200,35781586
2020-01-03,235.9900,239.9100,230.1300,236.0700,23322738
2019-12-27,240.5200,241.8100,235.8100,236.8700,23307114
2019-12-20,225.9000,240.3900,224.7700,239.3700,51133532
2019-12-13,211.2500,228.9800,210.9000,223.9900,39172062
2019-12-06,216.4600,217.0000,200.3700,212.1700,38479755
2019-11-29,216.0400,221.4100,215.5200,216.7400,31275351
2019-11-22,203.8900,214.5500,203.7700,210.8900,49405107
2019-11-15,207.7500,211.8600,200.6400,204.1900,60280411
2019-11-08,205.8500,211.7000,204.1100,207.7800,35408637
2019-11-01,206.3000,208.9000,197.8100,202.5900,30880947
2019-10-25,192.9600,205.3800,191.0300,204.5400,38678410
2019-10-18,185.6400,199.2900,184.3900,190.4900,46932818
2019-10-11,184.5800,189.3400,176.5000,185.9900,50598044
2019-10-04,172.8000,183.1500,170.1300,181.9700,39677941
2019-09-27,172.7000,179.0200,169.3200,171.7600,37348986
2019-09-20,178.9200,181.6000,172.2800,172.6900,33448430
2019-09-13,179.9000,188.4000,178.7900,181.9400,44607032
2019-09-06,164.5800,181.0900,163.2500,178.6500,39952323
2019-08-30,165.6100,170.8600,159.0000,167.5100,37862350
2019-08-23,164.1200,173.4500,161.6400,162.4400,64525225
2019-08-16,152.0800,161.5400,147.3900,159.5600,65736035
2019-08-09,153.8000,158.3100,148.9000,154.1800,49352638
2019-08-02,174.7800,175.9400,159.2800,161.1900,41372747
2019-07-26,169.3000,178.8900,169.0000,175.0700,44430299
2019-07-19,168.4600,172.7100,164.8400,168.4400,44189067
2019-07-12,157.8300,170.4700,155.0000,167.6100,57841860
2019-07-05,172.5700,173.9500,157.6800,160.2300,43873718
2019-06-28,152.6200,165.3700,150.7200,164.2300,50549901
2019-06-21,144.5700,157.3300,143.6500,151.7600,49354940
2019-06-14,147.7600,152.3600,142.8400,144.6400,46201254
2019-06-07,135.9100,146.8800,132.6000,145.5000,59727250
2019-05-31,145.8600,147.1800,135.3900,135.4600,44304371
2019-05-24,152.5500,155.7000,144.8800,145.1500,55230362
2019-05-17,163.5000,164.4300,154.9400,156.5300,87181694
2019-05-10,175.5000,180.3400,164.0000,168.8200,65657672
2019-05-03,178.4100,184.8700,175.5000,183.0100,46015776
2019-04-26,185.3500,192.8100,173.3000,178.0900,57832055
2019-04-18,189.7000,190.4600,183.1000,186.3000,39176208
2019-04-12,189.7200,193.4700,187.5600,190.0100,53881176
2019-04-05,183.2600,191.6500,180.3700,190.9500,66316144
2019-03-29,175.8600,181.7500,171.1100,179.5600,66006254
2019-03-22,171.0800,185.0000,167.8600,177.5000,90826708
2019-03-15,151.5900,171.5300,149.6900,169.8100,84726148
2019-03-08,158.0000,158.9200,144.8000,150.6400,51224022
2019-03-01,162.5600,165.2800,153.1100,156.4500,58171676
2019-02-22,156.9100,161.2600,155.1800,159.1900,48579252
2019-02-15,146.3900,163.8700,144.5000,157.3400,100890638
2019-02-08,145.3700,155.6000,144.1300,148.1700,71805427
2019-02-01,136.5500,146.7900,131.0000,144.7300,152689768
2019-01-25,155.7100,160.8800,147.5500,160.1500,77919129
2019-01-18,146.7200,157.9800,145.7700,156.9300,74051420
2019-01-11,138.5000,149.7500,136.4300,148.8300,87758856
2019-01-04,135.4000,138.4800,127.6900,136.1900,56626612
2018-12-28,126.4900,137.3900,124.4600,133.6500,60611861
2018-12-21,145.2400,150.3300,128.4600,129.5700,89648303
2018-12-14,145.8000,155.8900,144.8200,146.4500,72468220
2018-12-07,172.6000,174.6800,145.6200,147.6100,76922586
2018-11-30,149.8900,163.8600,146.5600,163.4300,90903903
2018-11-23,161.7900,161.8200,133.3100,145.0000,120682894
2018-11-16,201.9800,206.8800,161.6100,164.4300,114815886
2018-11-09,214.3900,217.4100,201.0400,205.6700,52168692
2018-11-02,203.9900,222.0000,176.0100,214.9200,83261723
2018-10-26,231.2800,235.3200,193.1200,198.2900,87401903
2018-10-19,246.0000,249.8800,227.7000,229.1700,58144325
2018-10-12,266.5000,271.1600,234.2600,246.5400,67518058
2018-10-05,284.1600,292.7600,267.5400,269.8600,53610690
2018-09-28,262.2000,281.9200,258.6800,281.0200,44166891
2018-09-21,275.4000,278.2400,262.1100,263.4500,39890403
2018-09-14,272.7700,279.1000,261.9200,276.4300,39370301
2018-09-07,280.1500,285.2200,267.1900,271.8600,35077303
2018-08-31,273.4200,281.7200,269.5300,280.6800,51361753
2018-08-24,243.1800,272.8100,238.7200,272.2200,88260663
2018-08-17,255.1400,263.6400,243.7300,244.8200,84425208
2018-08-10,251.5900,260.2400,249.7100,254.7900,29716017
2018-08-03,252.5900,253.0600,241.2100,252.1000,34796015
2018-07-27,249.8200,256.6000,243.2800,252.0200,39923380
2018-07-20,248.2000,254.3000,245.1800,250.8900,32376306
2018-07-13,250.3300,254.1400,246.0700,249.3200,40601823
2018-07-06,234.0900,247.6700,233.2600,247.3300,29571943
2018-06-29,246.6500,246.8000,235.0100,236.9000,58222645
2018-06-22,263.4800,265.8000,250.3300,250.9500,52866352
2018-06-15,261.7700,269.2000,259.6600,265.2600,44625296
2018-06-08,259.0000,266.5900,257.7000,262.2800,53374957
2018-06-01,248.5500,257.8700,246.7000,257.6200,41487904
2018-05-25,249.8800,250.0300,240.2500,249.2800,58283260
2018-05-18,256.0700,258.4900,241.5000,245.9400,76099940
2018-05-11,243.2900,260.5000,242.8900,254.5300,99988167
2018-05-04,226.9900,239.1900,222.2000,239.0600,42342157
2018-04-27,229.4300,231.5000,210.3000,226.3300,55181779
2018-04-20,231.7700,239.2500,226.8000,228.7100,51189371
2018-04-13,216.8000,237.5100,214.6000,231.5000,70536826
2018-04-06,228.7400,234.6500,213.0700,214.2500,93572928
2018-03-29,238.0000,250.0000,217.0000,231.5900,96155995
2018-03-23,248.1800,252.0000,232.5200,232.9700,73928732
2018-03-16,247.0000,254.5000,246.0400,250.4800,62664961
2018-03-09,234.5100,245.8500,229.5200,245.3300,68713781
2018-03-02,247.8000,248.9100,221.8500,236.5400,84258226
2018-02-23,244.7500,251.9700,239.5000,245.9300,61354774
2018-02-16,235.3600,250.0000,225.0300,243.8400,94411496
2018-02-09,227.0000,238.8900,204.0000,232.0800,137139885
2018-02-02,242.7400,249.2700,231.1700,233.5200,67745017
2018-01-26,230.4300,243.3400,228.1000,243.3300,58174870
2018-01-19,224.0500,231.0900,216.6900,230.1100,54833898
2018-01-12,220.4000,226.2700,216.0000,222.9800,65773210
2018-01-05,195.7800,218.0500,194.5000,215.4000,59158713
2017-12-29,193.0300,199.9700,191.8200,193.5000,29793211
2017-12-22,193.2000,198.0700,191.2500,195.2700,47205430
2017-12-15,192.0600,194.7800,184.6000,191.5600,61109694
2017-12-08,200.0500,200.3000,180.5800,191.4900,91640990
2017-12-01,217.3100,217.3600,191.2300,197.6800,98834833
2017-11-24,211.9900,217.0000,210.5000,216.9600,32971844
2017-11-17,216.1400,217.1700,207.8000,211.3600,62577386
2017-11-10,207.2000,218.6700,200.3700,216.1400,84506454
2017-11-03,201.8600,209.9700,201.2200,208.6900,52346179
2017-10-27,197.7800,201.8700,191.1700,201.8600,63068301
2017-10-20,195.8000,199.5900,192.4501,196.9000,64991106
2017-10-13,182.7900,195.0000,182.0300,194.5900,79963232
2017-10-06,180.8000,182.0000,177.0000,181.3000,51516901
2017-09-29,177.7500,179.7300,170.1600,178.7700,92511679
2017-09-22,185.1400,191.2000,177.6100,179.0000,118496869
2017-09-15,165.5400,180.1100,165.3200,180.1100,84497361
2017-09-08,168.3800,168.5843,162.7100,163.6900,48256287
2017-09-01,164.5800,171.9000,162.2610,170.4600,53070587
2017-08-25,162.4900,167.2800,157.3700,163.8100,61055553
2017-08-18,159.6700,169.6700,159.2000,161.5000,93264035
2017-08-11,168.3900,174.5600,152.9100,155.9600,112774691
2017-08-04,164.9400,170.0700,160.6200,167.2100,61552325
2017-07-28,168.3900,169.9270,157.5600,164.3900,75291789
2017-07-21,166.3300,169.3000,161.3000,168.1000,92217943
2017-07-14,149.7400,166.3000,148.6842,164.9500,128221300
2017-07-07,145.0500,147.5000,138.5800,146.7600,72590297
2017-06-30,155.1600,156.6000,143.5000,144.5600,120256299
2017-06-23,153.4100,161.7400,153.2200,153.8300,99537344
2017-06-16,145.8800,154.7700,142.1100,151.6200,159150839
2017-06-09,142.9800,168.5000,142.5100,149.6000,174910930
2017-06-02,143.7000,147.0000,142.0500,143.6400,70826837
2017-05-26,137.7700,145.2800,135.7100,141.8400,92439688
2017-05-19,129.5600,138.2200,127.0500,136.0000,140158723
2017-05-12,104.3400,130.4300,102.3100,127.8900,148225683
2017-05-05,104.7400,106.8500,102.5600,103.8600,42355366
2017-04-28,102.9600,105.9800,102.1100,104.3000,43465418
2017-04-21,96.0100,101.7900,95.8000,101.6800,49853656
2017-04-13,100.3600,100.6300,95.4900,95.4900,57386652
2017-04-07,108.9500,109.6500,98.4100,100.3300,88095942
2017-03-31,105.5800,110.0000,103.5750,108.9300,56385514
2017-03-24,106.7800,109.9600,105.3000,107.4700,81306449
2017-03-17,99.5400,106.1200,99.5100,106.0700,88849333
2017-03-10,96.9600,101.3000,95.1700,99.1200,77586982
2017-03-03,102.2000,105.2000,96.2200,98.4300,86633828
2017-02-24,108.2300,111.8000,95.7000,101.4600,90212849
2017-02-17,113.3900,113.9800,104.7900,107.2300,90382221
2017-02-10,114.0000,120.9200,112.6000,113.6200,104905778
2017-02-03,110.9200,115.9000,107.9106,114.3800,57618704
2017-01-27,103.8000,111.8900,103.7000,111.7700,56303308
2017-01-20,103.0000,106.8000,99.1100,104.0100,59298209
2017-01-13,103.5000,109.1900,101.6200,103.4300,85156739
2017-01-06,104.4000,106.3700,99.3800,103.1000,112709180
2016-12-30,112.0600,119.9300,102.8000,106.7400,171958399
2016-12-23,99.7000,109.8350,99.0000,109.7800,88378815
2016-12-16,89.8500,100.7000,87.5400,100.4100,95229548
2016-12-09,89.9900,96.6200,89.0000,91.8200,58643494
2016-12-02,93.8700,94.7400,84.7700,88.4500,66940476
2016-11-25,94.0900,95.2499,92.3800,94.1600,35140035
2016-11-18,88.0900,94.7923,83.6200,93.3600,109298058
2016-11-11,69.5500,88.7700,66.7600,87.9700,110465557
2016-11-04,70.7900,71.8100,66.5750,67.5700,41497661
2016-10-28,68.0000,72.9500,67.9900,70.5600,43765255
2016-10-21,65.9800,67.9500,65.5200,67.5400,31383622
2016-10-14,67.2000,67.5600,63.7000,65.9900,45427130
2016-10-07,68.5200,69.7000,66.2600,66.8500,36903326
2016-09-30,64.2100,69.1900,63.5300,68.5200,42979945
2016-09-23,63.5000,65.4400,62.7400,64.9500,41733007
2016-09-16,58.7300,63.2500,57.3150,62.8400,70180981
2016-09-09,62.7500,63.2285,59.0000,59.5200,42959205
2016-09-02,62.2800,63.3800,61.1600,62.5300,42509590
2016-08-26,62.4500,63.3200,60.7600,62.0300,39725392
2016-08-19,63.1100,63.4964,60.6550,62.2600,51985339
2016-08-12,59.0000,63.3800,58.1200,63.0400,78998813
2016-08-05,57.3400,58.2300,55.5000,58.2000,38199937
2016-07-29,55.0000,57.2500,54.7600,57.1000,47630434
2016-07-22,53.3500,54.6700,52.7700,54.6700,40229452
2016-07-15,51.5800,53.8000,51.5200,52.7000,48891252
2016-07-08,46.4000,51.0910,46.0300,50.8500,38037920
2016-07-01,45.3500,47.3600,44.5700,46.6600,45015404
2016-06-24,47.4700,48.5400,45.3000,45.7300,50611512
2016-06-17,46.2500,47.7700,46.1550,46.7200,44810657
2016-06-10,46.6000,47.4500,45.8000,46.2000,40568048
2016-06-03,46.1000,47.5400,45.6600,46.4800,39748464
2016-05-27,44.5200,45.9800,44.1300,45.9000,46889479
2016-05-20,40.6700,44.5100,40.5400,44.3300,73311387
2016-05-13,35.4200,41.0000,34.9300,40.9800,92799718
2016-05-06,35.8700,36.2200,34.4000,35.3300,35899683
2016-04-29,36.2800,37.3300,35.1400,35.5300,36551100
2016-04-22,37.0600,37.1800,36.0800,36.2700,30461783
2016-04-15,35.8700,37.4600,35.1400,37.1300,47113440
2016-04-08,36.4500,36.6400,34.6300,35.6600,45523162
2016-04-01,34.4200,36.2500,34.3800,36.1500,40801811
2016-03-24,33.5100,34.6800,33.1500,34.4800,31343830
2016-03-18,32.0700,34.2500,31.5700,33.8100,41984117
2016-03-11,32.3700,32.5900,31.0400,32.2200,32306366
2016-03-04,31.6100,33.0600,31.3400,32.5500,34579785
2016-02-26,30.8800,32.1162,30.6000,31.6800,46686923
2016-02-19,26.1000,30.9750,26.0200,30.4400,71277682
2016-02-12,26.0300,26.5500,24.7500,25.7300,51274616
2016-02-05,29.2600,29.4500,26.3500,26.4300,47678295
2016-01-29,28.4400,29.3450,27.5000,29.2900,32941986
2016-01-22,27.6700,28.6400,26.4500,28.4500,41944728
2016-01-15,29.6600,30.6200,26.6400,27.1100,70052917
2016-01-08,32.2900,33.4400,29.5650,29.6300,58536682
2015-12-31,32.8200,33.9400,32.3600,32.9600,16863987
2015-12-24,32.4900,33.2600,32.2000,33.1700,14730012
2015-12-18,32.5200,33.5600,32.1000,32.1400,36751341
2015-12-11,33.7400,33.7500,32.3700,32.4900,37116744
2015-12-04,31.4200,33.8100,31.3900,33.7500,43409846
2015-11-27,31.6500,31.6500,30.7800,31.3900,16582121
2015-11-20,30.1900,31.5700,29.9500,31.3900,36133919
2015-11-13,31.2400,31.5000,29.6500,29.8000,56224397
2015-11-06,28.4600,31.9400,27.6300,31.5500,66504749
2015-10-30,28.6100,28.6800,27.6300,28.3700,32526607
2015-10-23,27.9500,28.7800,27.3600,28.5900,40871891
2015-10-16,26.1000,28.1200,25.9050,27.8600,52816602
2015-10-09,24.9600,26.2800,24.8300,26.0700,53247847
2015-10-02,23.6100,24.8006,23.1500,24.8000,54815516
2015-09-25,23.3200,24.0700,22.5000,23.6100,35599687
2015-09-18,22.7600,23.7100,22.5701,23.2900,32226756
2015-09-11,22.2800,22.9400,21.9950,22.6500,29662571
2015-09-04,22.6300,22.7800,21.4000,21.7500,36684278
2015-08-28,20.2700,22.8700,20.0000,22.7300,67616337
