timestamp,open,high,low,close,volume
2020-07-24,321.4300,327.2300,319.2460,320.8800,320693046
2020-07-17,320.1300,323.0400,312.0000,321.7200,401117686
2020-07-10,316.3700,317.8800,310.6800,317.5900,338468794
2020-07-02,301.4100,315.7000,298.9300,312.2300,333726878
2020-06-26,307.9900,314.5000,299.4200,300.0500,490919328
2020-06-19,298.0200,315.6400,296.7400,308.6400,570398924
2020-06-12,320.2200,323.4100,298.6000,304.2100,647165283
2020-06-05,303.6200,321.2700,303.0600,319.3400,446855391
2020-05-29,301.9300,306.8400,295.4600,304.3200,401990665
2020-05-22,293.0500,297.8700,291.9500,295.4400,440877962
2020-05-15,290.3400,294.2400,272.9900,286.2800,549992076
2020-05-08,280.7400,292.9500,279.1300,292.4400,383876931
2020-05-01,285.1200,294.8800,281.5200,282.7900,546963684
2020-04-24,282.6100,286.7900,272.0200,282.9700,506655211
2020-04-17,277.1400,287.3000,271.4100,286.6400,641620261
2020-04-09,257.8400,281.2000,248.1700,278.2000,728498717
2020-04-03,255.7000,263.3300,243.9000,248.1900,864147042
2020-03-27,228.1900,262.8000,218.2600,253.4200,1334107144
2020-03-20,241.1800,256.9000,228.0200,228.8000,1512832294
2020-03-13,275.3000,288.5200,247.6800,269.3200,1551233497
2020-03-06,298.2100,313.8400,290.2300,297.4600,1125972614
2020-02-28,323.1400,333.5600,285.5400,296.2600,1238830271
2020-02-21,336.5100,339.0800,332.5800,333.4800,293330620
2020-02-14,331.2300,338.1200,331.1900,337.6000,257953060
2020-02-07,323.3500,334.1900,323.2200,332.2000,309558055
2020-01-31,323.0300,328.6300,320.7300,321.7300,389876253
2020-01-24,330.9000,332.9500,327.3600,328.7700,265623236
2020-01-17,326.3900,332.1800,325.9200,331.9500,331248745
2020-01-10,320.4900,327.4600,320.3600,325.7100,265686067
2020-01-03,322.9500,324.8900,320.1500,322.4100,243457887
2019-12-27,321.5900,323.8000,320.9000,322.8600,146628680
2019-12-20,319.2200,321.9700,317.2500,320.7300,426971078
2019-12-13,314.4400,318.6700,312.8100,317.3200,311812271
2019-12-06,314.5900,315.3100,307.1300,314.8700,289095811
2019-11-29,311.9800,315.4800,311.9800,314.3100,166974740
2019-11-22,311.5300,312.6900,309.0600,310.9600,295356140
2019-11-15,307.4200,311.8400,307.2700,311.7900,249318377
2019-11-08,307.8500,309.6500,306.0600,308.9400,252325836
2019-11-01,302.9400,306.1900,301.7300,306.1400,273945786
2019-10-25,299.4200,302.2000,298.5000,301.6000,204108233
2019-10-18,295.9300,300.2400,295.5700,297.9700,249854027
2019-10-11,293.4700,298.7400,288.4900,296.2800,381818226
2019-10-04,295.9700,298.4600,284.8200,294.3500,418528028
2019-09-27,297.5500,299.8400,293.6900,295.4000,360912367
2019-09-20,299.8400,302.6300,297.4100,298.2800,349452658
2019-09-13,299.1400,302.4600,295.9700,301.0900,311392980
2019-09-06,290.5700,298.8300,289.2700,298.0500,248600633
2019-08-30,287.2700,294.2400,285.2500,292.4500,320605162
2019-08-23,292.1900,293.9300,283.4700,284.8500,356073778
2019-08-16,289.9600,294.1500,282.3900,288.8500,480799656
2019-08-09,288.0900,293.6200,281.7200,291.6200,621473258
2019-08-02,301.8800,302.0100,290.9000,292.6200,447616940
2019-07-26,297.6100,302.2300,297.0400,302.0100,236036760
2019-07-19,301.1300,301.1300,296.7000,297.1700,241363593
2019-07-12,297.0100,300.7300,295.4800,300.6500,236782500
2019-07-05,296.6800,298.8200,294.3300,298.4600,233188240
2019-06-28,294.2300,294.5800,290.3500,293.0000,280902456
2019-06-21,289.5200,296.3100,289.1800,294.0000,403194392
2019-06-14,289.3700,291.4000,287.8200,289.2600,267806562
2019-06-07,275.3100,288.8500,273.0900,287.6500,388532138
2019-05-31,283.0900,284.1500,275.2400,275.2700,324388845
2019-05-24,284.0600,286.9300,280.5700,282.7800,313209109
2019-05-17,282.4200,289.2100,279.9300,285.8400,455352831
2019-05-10,289.2500,293.3100,282.3000,288.1000,559396661
2019-05-03,293.5100,294.9500,289.5200,294.0300,331555173
2019-04-26,289.1700,293.4900,289.0700,293.4100,251486972
2019-04-18,290.2400,291.4300,288.6600,290.0200,228726690
2019-04-12,288.1000,290.4700,286.7000,290.1600,297131032
2019-04-05,284.7000,288.6300,284.4000,288.5700,293550732
2019-03-29,278.8700,282.8400,277.6400,282.4800,364351190
2019-03-22,281.5500,285.1800,279.1800,279.2500,439286798
2019-03-15,275.2600,282.3800,275.2300,281.3100,374232925
2019-03-08,281.6000,281.8700,272.4200,274.4600,421329855
2019-03-01,280.7300,281.3100,277.4800,280.4200,330945211
2019-02-22,276.4800,279.3600,276.3500,279.1400,278060914
2019-02-15,271.2000,277.4100,270.0300,277.3700,385891903
2019-02-08,270.1100,273.4400,267.8300,270.4700,369916231
2019-02-01,263.3900,271.2000,261.7900,270.0600,434018257
2019-01-25,264.8200,266.7000,260.6600,265.7800,357648967
2019-01-18,256.8600,266.9800,256.4100,266.4600,457771946
2019-01-11,252.6900,259.1600,251.6900,258.9800,471340274
2019-01-04,249.5600,253.1100,243.6700,252.3900,557994095
2018-12-28,239.0400,251.4000,233.7600,247.7500,705164479
2018-12-21,259.4000,260.6500,239.9800,240.7000,1022399124
2018-12-14,263.3700,269.0000,258.6200,260.4700,584550810
2018-12-07,280.2800,280.4000,262.4400,263.5700,646208066
2018-11-30,265.7800,276.2800,265.3400,275.6500,463664046
2018-11-23,273.0500,273.3800,263.0700,263.2500,357454638
2018-11-16,277.1900,277.4600,267.0100,273.7300,584955592
2018-11-09,272.4400,281.2200,271.3500,277.7600,392857922
2018-11-02,268.8000,275.2300,259.8500,271.8900,668290565
2018-10-26,277.0000,277.3600,262.2900,265.3300,746211369
2018-10-19,275.5500,281.1500,274.3000,276.2500,605604697
2018-10-12,287.0500,288.8600,270.3600,275.9500,834839179
2018-10-05,292.1100,293.2100,286.2200,287.8200,391529366
2018-09-28,291.3400,292.2400,289.4100,290.7200,306860196
2018-09-21,290.8200,293.9400,289.0300,291.9900,385095314
2018-09-14,288.7400,291.2700,286.9800,290.8800,266646460
2018-09-07,289.8400,290.2100,286.7100,287.6000,269481491
2018-08-31,288.8600,291.7400,288.6800,290.3100,292871702
2018-08-24,285.5700,287.6700,285.0600,287.5100,258765056
2018-08-17,283.4700,285.5600,280.1600,285.0600,348086695
2018-08-10,283.6400,286.0100,282.3600,283.1600,237505104
2018-08-03,281.5100,283.6600,279.1600,283.6000,303528076
2018-07-27,279.4500,284.3700,279.0600,281.4200,328660099
2018-07-20,279.6400,281.1800,278.4100,279.6800,288894849
2018-07-13,276.5500,279.9300,276.5000,279.5900,287931618
2018-07-06,269.5100,275.8400,269.2400,275.4200,229161460
2018-06-29,273.4400,273.8700,268.4900,271.2800,485741044
2018-06-22,275.4900,276.7200,273.5300,274.7400,331907984
2018-06-15,278.4400,279.4800,275.3500,277.1300,407431335
2018-06-08,274.5300,278.2800,274.1800,278.1900,304361540
2018-06-01,270.3100,273.9400,267.7600,273.6000,350365408
2018-05-25,273.0100,274.2500,270.7800,272.1500,308104999
2018-05-18,273.3400,274.0800,270.0300,271.3300,316673732
2018-05-11,266.8900,273.1500,265.1500,272.8500,314405739
2018-05-04,267.2600,267.8900,259.0500,266.0200,470288186
2018-04-27,267.2600,267.9800,260.8500,266.5600,406985748
2018-04-20,267.0000,271.3000,265.6100,266.6100,363000222
2018-04-13,261.3700,267.5400,259.9400,265.1500,456126567
2018-04-06,262.5500,266.6400,254.6700,259.7200,692132370
2018-03-29,262.1300,266.7700,258.5800,263.1500,542594643
2018-03-23,273.3500,274.4000,257.8300,258.0500,579995958
2018-03-16,279.2000,280.4100,274.1400,274.2000,453565520
2018-03-09,267.7300,278.8700,267.6100,278.8700,444110537
2018-03-02,275.9300,278.9200,264.8200,269.0800,623436632
2018-02-23,272.0300,274.7200,269.6400,274.7100,388531120
2018-02-16,263.8300,275.3200,261.6600,273.1100,617315722
2018-02-09,273.4500,275.8500,252.9200,261.5000,1347099518
2018-02-02,285.9300,286.4300,275.4100,275.4500,604140147
2018-01-26,280.1700,286.6300,280.1100,286.5800,515553657
2018-01-19,279.3500,280.4100,276.1800,280.4100,461462045
2018-01-12,273.3100,278.1100,272.9200,277.9200,337324998
2018-01-05,267.8400,273.5600,267.4000,273.4200,340886568
2017-12-29,267.0500,268.5500,266.6400,266.8600,244118982
2017-12-22,268.1000,268.6000,266.6900,267.5100,388541160
2017-12-15,266.3100,267.5600,265.3900,266.5100,516455674
2017-12-08,266.3100,266.8000,262.7100,265.5100,401716112
2017-12-01,260.4100,266.0500,260.0000,264.4600,521044034
2017-11-24,258.1400,260.4800,257.8600,260.3600,190142219
2017-11-17,257.3100,259.0400,255.6300,257.8600,335889185
2017-11-10,258.3000,259.3500,256.3600,258.0900,311590044
2017-11-03,256.4700,258.5000,256.1900,258.4500,284832469
2017-10-27,257.4800,257.8900,254.0000,257.7100,389927023
2017-10-20,255.2100,257.1400,254.3500,257.1100,261751134
2017-10-13,254.6300,255.2700,253.6500,254.9500,228400405
2017-10-06,251.4900,254.7000,251.2900,254.3700,325955528
2017-09-29,249.1500,251.3200,248.0800,251.2300,322504585
2017-09-22,249.6100,250.1900,248.9200,249.4400,252342899
2017-09-15,248.0400,250.3200,248.0200,249.1900,378367608
2017-09-08,247.2600,247.5200,244.9500,246.5800,271183199
2017-09-01,245.1700,248.3300,242.9300,247.8400,319542995
2017-08-25,242.6400,245.6200,241.8300,244.5600,294001257
2017-08-18,245.5900,247.5700,242.2000,242.7100,450346988
2017-08-11,247.4900,248.9100,243.7000,244.1200,351469036
2017-08-04,247.3700,247.7900,246.3700,247.4100,269077813
2017-07-28,246.7900,248.0000,245.6800,246.9100,269953776
2017-07-21,245.4700,247.4200,244.6700,246.8800,263085383
2017-07-14,241.9500,245.9700,240.8500,245.5600,246270520
2017-07-07,242.8800,243.3800,240.3400,242.1100,215044200
2017-06-30,243.9000,244.3800,239.9600,241.8000,385280600
2017-06-23,243.5900,244.7300,242.4100,243.1300,289142700
2017-06-16,243.1300,244.8700,241.6300,242.6400,375795400
2017-06-09,243.9700,245.0100,241.9500,243.4100,347425600
2017-06-02,241.3400,244.3500,240.6400,244.1700,284626000
2017-05-26,238.9000,242.0800,238.8200,241.7100,263756200
2017-05-19,239.4700,240.6700,235.4300,238.3100,507393900
2017-05-12,239.7500,240.1900,238.1300,238.9800,270313700
2017-05-05,238.6800,239.7200,237.7000,239.7000,320859900
2017-04-28,237.1800,239.5300,234.5600,238.0800,401553800
2017-04-21,233.1100,235.8500,232.8800,234.5900,423293100
2017-04-13,235.3600,236.2600,232.5100,232.5100,330405400
2017-04-07,235.8000,237.3900,233.9100,235.2000,394361400
2017-03-31,231.9300,236.5200,231.6100,235.7400,373359800
2017-03-24,237.0300,237.6100,232.9600,233.8600,494830700
2017-03-17,237.6200,239.4400,236.1900,237.0300,380565500
2017-03-10,237.5000,238.1200,235.7400,237.6900,371339600
2017-03-03,236.6400,240.3200,236.0200,238.4200,454855800
2017-02-24,235.5200,236.9000,235.4100,236.7400,308058800
2017-02-17,232.0800,235.1600,232.0500,235.0900,375003400
2017-02-10,228.8700,231.7700,228.3100,231.5100,299258600
2017-02-03,228.1700,229.5500,226.3200,229.3400,384956600
2017-01-27,226.7400,229.7100,225.2700,228.9700,374736400
2017-01-20,226.3100,227.3100,225.4100,226.7400,311811500
2017-01-13,226.9100,227.4500,224.9600,227.0500,320192700
2017-01-06,225.0400,227.7500,223.8800,227.2100,320049800
2016-12-30,226.0200,226.7300,222.7300,223.5300,264461900
2016-12-23,225.2500,226.5700,224.9200,225.7100,340559400
2016-12-16,226.4000,228.3400,224.6700,225.0400,636388200
2016-12-09,220.6500,226.5300,220.4200,226.5100,426173500
2016-12-02,221.1600,221.8200,219.1500,219.6800,413631800
2016-11-25,219.1700,221.5600,219.0000,221.5200,234324100
2016-11-18,217.0300,219.2700,215.7200,218.5000,407913300
2016-11-11,208.5500,218.3100,208.5500,216.4200,736452700
2016-11-04,212.9300,213.1900,208.3800,208.5500,485446500
2016-10-28,215.0000,215.3200,211.7100,212.5400,420237800
2016-10-21,213.0900,214.6400,212.1700,213.9800,364393500
2016-10-14,216.1600,216.7000,211.2100,213.1200,450791700
2016-10-07,215.8200,216.3000,213.9900,215.0400,428991900
2016-09-30,215.0200,217.1200,213.6200,216.3000,501006600
2016-09-23,214.1300,217.5300,213.0300,215.9900,410509800
2016-09-16,212.3900,216.8100,212.3100,213.3700,774789500
2016-09-09,218.7000,219.2200,213.2500,213.2800,428949000
2016-09-02,217.4400,218.8700,216.0300,218.3700,391024300
2016-08-26,218.2600,219.6000,216.2500,217.2900,378228000
2016-08-19,218.8900,219.5000,217.0200,218.5400,306593700
2016-08-12,218.4000,218.9400,217.2300,218.4600,282917100
2016-08-05,217.1900,218.2300,214.2500,218.1800,338078200
2016-07-29,217.0000,217.5400,215.6200,217.1200,354592600
2016-07-22,215.9700,217.3700,215.6300,217.2400,301795900
2016-07-15,213.1900,217.0100,212.9500,215.8300,460619900
2016-07-08,208.9500,212.9400,207.0600,212.6500,425390000
2016-07-01,201.5900,210.4900,198.6500,209.9200,798564000
2016-06-24,208.8200,210.8700,202.7200,203.2400,686987600
2016-06-17,209.3600,210.3700,205.5900,206.5200,618523800
2016-06-10,210.7000,212.5200,209.4300,210.0700,379648800
2016-06-03,210.5600,210.9300,208.8600,210.2800,344617400
2016-05-27,205.5100,210.2500,204.9900,210.2400,343451500
2016-05-20,204.9600,207.3400,202.7800,205.4900,532894700
2016-05-13,205.5700,208.5400,204.3800,204.7600,419635000
2016-05-06,206.9200,208.1800,203.8800,205.7200,407103400
2016-04-29,208.2600,209.8100,205.0300,206.3300,459000400
2016-04-22,207.7800,210.9200,207.0000,208.9700,429640800
2016-04-15,205.2500,208.6000,203.7000,207.7800,436419000
2016-04-08,206.8300,207.0700,203.0900,204.5000,463898600
2016-04-01,203.6100,207.1400,202.4000,206.9200,450704000
2016-03-24,204.0700,205.2300,201.7400,203.1200,335812000
2016-03-18,202.1600,205.2300,201.0500,204.3800,568735200
2016-03-11,199.3400,202.8100,197.3800,202.7600,613798300
2016-03-04,195.1100,201.3500,193.3300,200.4300,594598600
2016-02-26,193.8700,196.6800,189.3200,195.0900,606469800
2016-02-19,188.7700,193.3200,187.6300,192.0000,473396200
2016-02-12,185.7700,188.3400,181.0900,186.6300,870945200
2016-02-05,192.5300,194.5800,187.1000,187.9500,844001500
2016-01-29,189.9200,193.8800,187.0600,193.7200,811418300
2016-01-22,189.9600,190.7600,181.0200,190.5200,845884700
2016-01-15,193.0100,194.8600,185.5200,187.8100,1136476500
2016-01-08,200.4900,201.9000,191.5800,191.9200,908565200
2015-12-31,204.8600,207.7900,203.8700,203.8700,336736149
2015-12-24,201.4100,206.3300,200.0900,205.6800,369649914
2015-12-18,202.0700,208.4800,199.8300,200.0200,957957765
2015-12-11,209.2300,209.7300,201.5100,201.8800,695055228
2015-12-04,209.7500,211.0000,204.7500,209.6200,678260410
2015-11-27,209.3800,209.9800,207.4100,209.5600,253103378
2015-11-20,202.3200,210.1200,202.1800,209.3100,542343503
2015-11-13,209.3100,209.4900,202.4400,202.5400,549621483
2015-11-06,208.3200,211.6600,208.1700,210.0400,466621557
2015-10-30,207.3000,209.4400,205.7900,207.9300,504447900
2015-10-23,202.5000,207.9500,201.6500,207.5200,576364477
2015-10-16,201.4200,203.2900,198.9400,203.2700,492262711
2015-10-09,196.4600,201.9000,196.3300,201.3300,621027138
2015-10-02,191.7800,195.0300,186.9300,195.0000,843095793
2015-09-25,196.4400,197.6800,190.5600,192.8700,666841322
2015-09-18,196.9500,202.8900,194.9600,195.3600,792543790
2015-09-11,195.9400,199.4700,194.2500,196.7400,543675749
2015-09-04,198.1100,199.1300,190.7300,192.5900,938737336
2015-08-28,187.4900,199.8400,182.4000,199.2400,1650892615
